First_Name,Last_Name,Phone,Email,Register_Number,Institution_Name,Mode,Course_Name,Total,Entry_Date,Payment_Status
jxrvhk,vrjyt,(908)992-228-1,jxrvhkvrjyt@outlook.com,1nm32709753,nitte,Offline,Web Development-15weeks,3000,22-11-2021 12:56:12,paid
gtyfsldx,myyye,(154)460-415-6,gtyfsldxmyyye@outlook.com,5m45854929,manipal,Offline,Web Development,5000,11-12-2022 10:24:27,not paid
sgiuhyo,cajhi,(425)538-395-9,sgiuhyocajhi@yahoo.com,5m30367022,manipal,Offline,Cyber Security-l1,5000,15-3-2022 11:15:29,not paid
ahh,bda,(941)977-049-1,ahhbda@outlook.com,2al68959785,alvas,Offline,Web Development,5000,3-2-2023 17:11:42,paid
whpci,qlrmu,(460)538-262-6,whpciqlrmu@yahoo.com,4nm51155140,nitte,Offline,Web Development-15weeks,3000,23-3-2022 17:44:4,not paid
geme,xmaf,(818)204-372-5,gemexmaf@yahoo.com,7al78126919,alvas,Online,Java Full-stack,5500,20-3-2022 15:46:18,not paid
ibhumcs,fxxmn,(486)888-370-2,ibhumcsfxxmn@yahoo.com,2al87596798,alvas,Online,Web Development-15weeks,3000,6-9-2022 10:12:42,paid
cbfrc,sgwxy,(016)563-140-3,cbfrcsgwxy@gmail.com,9mp42705816,mite,Offline,iot,4000,23-9-2023 14:6:29,paid
rgfremyr,yhjda,(255)390-673-5,rgfremyryhjda@gmail.com,0mp04671637,mite,Online,Web Development,5000,2-10-2022 13:43:32,paid
takvevxg,fffuu,(504)026-991-7,takvevxgfffuu@gmail.com,3sp32828790,sdm,Offline,iot,4000,1-11-2022 11:4:41,not paid
xyex,vopd,(045)884-426-2,xyexvopd@gmail.com,8nm21566703,nitte,Offline,Web Development,5000,1-5-2023 17:12:45,not paid
hynz,hich,(113)499-741-2,hynzhich@outlook.com,2mp04885957,mite,Online,iot,4000,13-12-2022 15:31:39,paid
ymhnzdp,msqkb,(649)139-660-5,ymhnzdpmsqkb@outlook.com,5mp77534676,mite,Online,iot,4000,23-1-2023 15:13:27,paid
nomfpk,hiizd,(538)341-759-3,nomfpkhiizd@yahoo.com,4sp06596929,sdm,Offline,Cyber Security-l0,4500,12-6-2023 15:56:43,not paid
nsccjvb,rihaj,(349)126-607-6,nsccjvbrihaj@yahoo.com,2sp38989811,sdm,Online,Web Development,5000,16-4-2022 15:12:31,paid
jibpwpsd,rpgln,(478)858-966-8,jibpwpsdrpgln@outlook.com,6mp70930605,mite,Online,Web Development-15weeks,3000,14-3-2023 17:52:5,paid
ffzb,rjrn,(854)753-439-3,ffzbrjrn@outlook.com,3nm84797311,nitte,Offline,Web Development,5000,9-9-2021 15:59:33,not paid
jgw,qsl,(241)853-743-0,jgwqsl@outlook.com,7nm10273917,nitte,Online,Web Development-15weeks,3000,22-1-2023 15:7:48,not paid
ohgopk,nmaez,(804)106-615-5,ohgopknmaez@outlook.com,9mp71487165,mite,Online,Cyber Security-l0,4500,19-6-2022 15:59:28,not paid
bfdfdq,yafnl,(081)925-429-4,bfdfdqyafnl@yahoo.com,0mp04429594,mite,Offline,ai-ml,6000,10-1-2022 10:38:22,paid
aajq,vmfp,(897)786-136-4,aajqvmfp@yahoo.com,2mp83492453,mite,Online,ai-ml,6000,13-2-2023 11:47:3,paid
kwi,oek,(299)440-969-7,kwioek@outlook.com,9nm01415558,nitte,Offline,iot,4000,7-1-2023 14:27:38,not paid
dmitkq,iajfz,(059)751-280-7,dmitkqiajfz@outlook.com,2sp13862830,sdm,Offline,ai-ml,6000,27-8-2021 11:46:4,not paid
ekaweu,xoxlz,(540)951-867-4,ekaweuxoxlz@outlook.com,4sp25615418,sdm,Online,Cyber Security-l0,4500,16-11-2023 17:13:15,not paid
klo,gsl,(737)819-263-5,klogsl@outlook.com,7m85724882,manipal,Offline,Web Development-15weeks,3000,19-1-2021 15:7:33,paid
yvvrmb,oriyy,(997)602-995-5,yvvrmboriyy@outlook.com,0al55868506,alvas,Online,Web Development,5000,28-7-2022 10:56:48,paid
fxyxny,ebnri,(315)447-918-8,fxyxnyebnri@outlook.com,8m84827792,manipal,Offline,Java Full-stack,5500,20-9-2021 17:34:8,not paid
kuyh,enkm,(721)189-435-5,kuyhenkm@outlook.com,1al55828495,alvas,Online,Web Development-15weeks,3000,10-1-2022 13:37:36,not paid
eunze,ylrko,(691)940-274-7,eunzeylrko@gmail.com,5al39580874,alvas,Online,Cyber Security-l1,5000,9-2-2023 14:12:46,paid
gtaqt,xiqeg,(017)393-636-7,gtaqtxiqeg@gmail.com,0mp07872679,mite,Offline,Java Full-stack,5500,13-3-2023 17:17:48,paid
ixd,tmo,(971)017-230-9,ixdtmo@outlook.com,4al13080032,alvas,Online,Java Full-stack,5500,3-1-2022 12:31:42,not paid
rteyp,blhpe,(069)944-351-9,rteypblhpe@yahoo.com,0sp49227044,sdm,Online,Cyber Security-l1,5000,3-11-2023 15:1:19,paid
gikg,drjl,(582)994-730-4,gikgdrjl@yahoo.com,2al20539179,alvas,Online,iot,4000,24-4-2022 13:46:49,paid
cej,woi,(165)499-492-4,cejwoi@yahoo.com,9m15705280,manipal,Online,Cyber Security-l1,5000,14-4-2023 16:36:12,not paid
rqzx,sjwh,(923)726-723-2,rqzxsjwh@yahoo.com,1al89091463,alvas,Offline,Cyber Security-l0,4500,8-8-2021 16:33:12,paid
znolqrl,qbavn,(133)589-452-1,znolqrlqbavn@gmail.com,9nm53179856,nitte,Offline,Cyber Security-l1,5000,4-5-2022 13:15:38,paid
czylrrra,ghdas,(039)307-741-3,czylrrraghdas@outlook.com,9m56159659,manipal,Offline,Web Development-15weeks,3000,26-5-2021 16:8:41,paid
mtrnztm,cdnfi,(172)964-482-8,mtrnztmcdnfi@outlook.com,2al09418621,alvas,Offline,ai-ml,6000,27-11-2021 17:59:7,paid
hlpuzp,tpvty,(401)082-665-6,hlpuzptpvty@yahoo.com,6m81898115,manipal,Offline,Cyber Security-l0,4500,19-3-2021 13:36:23,paid
dswofs,xcqyc,(743)496-915-1,dswofsxcqyc@yahoo.com,2al96300741,alvas,Offline,ai-ml,6000,23-7-2021 11:42:36,paid
tbpqxadz,xfryg,(171)158-605-9,tbpqxadzxfryg@gmail.com,5nm60238435,nitte,Online,Java Full-stack,5500,5-1-2021 11:28:23,paid
zzkhleaz,kkxmu,(935)870-634-0,zzkhleazkkxmu@yahoo.com,0sp88293274,sdm,Online,Web Development,5000,8-5-2021 14:43:4,paid
iqnfapv,ikgkf,(035)237-923-0,iqnfapvikgkf@yahoo.com,1sp98379572,sdm,Online,Cyber Security-l1,5000,23-11-2022 14:12:43,not paid
msp,xgn,(400)181-727-0,mspxgn@gmail.com,7m54389065,manipal,Online,ai-ml,6000,9-7-2021 15:32:23,paid
japcctpq,gblod,(704)419-251-7,japcctpqgblod@outlook.com,6mp07821307,mite,Offline,Cyber Security-l1,5000,28-3-2021 10:28:34,paid
gjzbr,gcaxg,(969)649-964-8,gjzbrgcaxg@yahoo.com,1al61827964,alvas,Offline,ai-ml,6000,22-11-2021 14:46:6,not paid
ird,mgj,(319)061-780-4,irdmgj@yahoo.com,1nm49494915,nitte,Offline,Cyber Security-l1,5000,3-11-2023 13:50:6,paid
emxuvir,rvepi,(693)395-775-1,emxuvirrvepi@outlook.com,1nm35867871,nitte,Online,Java Full-stack,5500,17-1-2021 15:12:5,not paid
mckuja,fawnw,(123)155-661-5,mckujafawnw@outlook.com,2mp13333331,mite,Online,Web Development-15weeks,3000,1-4-2021 12:59:13,not paid
ttft,lgux,(385)761-230-8,ttftlgux@yahoo.com,2sp02364740,sdm,Online,iot,4000,11-11-2021 15:50:4,paid
dkpz,uymi,(935)738-686-8,dkpzuymi@yahoo.com,4sp98642342,sdm,Online,ai-ml,6000,16-9-2021 14:6:38,paid
tztwalyx,ovcoa,(999)891-886-7,tztwalyxovcoa@yahoo.com,8sp07284871,sdm,Online,ai-ml,6000,24-1-2023 15:6:43,not paid
klv,elp,(461)328-525-9,klvelp@yahoo.com,3sp18964175,sdm,Online,Cyber Security-l0,4500,6-12-2022 11:50:14,not paid
fdcs,xrbw,(564)621-257-2,fdcsxrbw@gmail.com,3mp40610720,mite,Offline,iot,4000,20-7-2021 15:13:19,paid
fahaxr,odqps,(386)493-545-6,fahaxrodqps@yahoo.com,0mp90326558,mite,Online,Cyber Security-l1,5000,24-6-2023 14:10:32,not paid
gabxdnj,vmkrc,(186)382-388-4,gabxdnjvmkrc@gmail.com,4m05676072,manipal,Offline,Web Development,5000,12-7-2023 15:29:41,paid
wblcboim,ltzha,(321)251-396-2,wblcboimltzha@gmail.com,8mp50969286,mite,Online,Java Full-stack,5500,17-4-2022 12:51:33,not paid
vkroicc,mixhy,(282)319-558-3,vkroiccmixhy@gmail.com,2sp42191794,sdm,Offline,Web Development-15weeks,3000,28-5-2021 15:45:27,paid
hiozsjka,vmltx,(604)631-536-0,hiozsjkavmltx@outlook.com,5nm49097957,nitte,Online,Web Development-15weeks,3000,5-5-2022 17:53:38,paid
jnaxf,twrjp,(933)276-530-2,jnaxftwrjp@outlook.com,0al81631114,alvas,Online,Cyber Security-l0,4500,19-9-2022 10:57:12,paid
fiyp,pann,(700)454-270-2,fiyppann@yahoo.com,3sp88473762,sdm,Offline,Java Full-stack,5500,4-9-2023 15:33:35,not paid
gextvlub,rhdaa,(597)293-426-4,gextvlubrhdaa@yahoo.com,0sp94341594,sdm,Offline,Java Full-stack,5500,24-10-2022 12:3:36,not paid
qvpl,xpnc,(975)383-482-6,qvplxpnc@outlook.com,3mp66085068,mite,Online,Cyber Security-l1,5000,20-11-2023 10:50:16,not paid
caxp,wibh,(494)220-499-7,caxpwibh@outlook.com,4al07304997,alvas,Online,Java Full-stack,5500,23-6-2021 11:48:11,paid
iedmn,zgbug,(363)315-368-1,iedmnzgbug@outlook.com,6m72125666,manipal,Online,Java Full-stack,5500,9-4-2022 15:43:41,not paid
ror,xln,(187)293-934-6,rorxln@yahoo.com,9sp21397486,sdm,Offline,Java Full-stack,5500,14-5-2023 13:13:29,paid
fwcdotg,vabhs,(280)541-453-6,fwcdotgvabhs@outlook.com,0nm60201164,nitte,Online,Web Development,5000,11-1-2022 15:27:15,paid
gos,upl,(269)538-344-9,gosupl@gmail.com,8nm20703663,nitte,Online,iot,4000,2-6-2021 13:45:24,paid
psl,juh,(609)089-361-2,psljuh@yahoo.com,4al48209416,alvas,Offline,iot,4000,15-8-2021 15:59:12,not paid
zutt,mzvk,(943)927-327-7,zuttmzvk@outlook.com,2nm37850457,nitte,Offline,ai-ml,6000,18-7-2023 16:29:19,paid
yzzxahu,wntyf,(159)759-046-4,yzzxahuwntyf@outlook.com,3m78821863,manipal,Online,Cyber Security-l1,5000,28-7-2022 12:30:18,not paid
jhhpa,xgaak,(163)315-650-8,jhhpaxgaak@outlook.com,4mp25271096,mite,Online,Web Development-15weeks,3000,10-7-2022 12:56:1,not paid
ygxs,rzlh,(484)718-355-9,ygxsrzlh@outlook.com,6sp08159859,sdm,Offline,Web Development-15weeks,3000,14-6-2023 10:20:16,not paid
iiimvs,qlmmv,(081)953-500-7,iiimvsqlmmv@yahoo.com,1al79083014,alvas,Online,Web Development,5000,15-1-2022 11:45:42,paid
dabzsvir,fmvtu,(223)801-324-5,dabzsvirfmvtu@outlook.com,6mp14070200,mite,Offline,Web Development,5000,18-6-2021 13:32:8,not paid
zelpuk,rshuy,(612)046-606-5,zelpukrshuy@gmail.com,7m65734416,manipal,Offline,Cyber Security-l1,5000,19-11-2022 10:17:34,paid
uqkkqmnm,gzhcn,(822)965-924-2,uqkkqmnmgzhcn@outlook.com,9al90652875,alvas,Online,iot,4000,25-9-2023 15:51:39,paid
xdbcnms,ygomr,(627)178-371-9,xdbcnmsygomr@gmail.com,1mp53415836,mite,Online,iot,4000,7-1-2022 10:12:26,paid
ugix,tdmy,(007)900-048-4,ugixtdmy@gmail.com,5m09982578,manipal,Online,Cyber Security-l0,4500,3-4-2022 15:51:28,not paid
tuq,upg,(655)147-625-1,tuqupg@yahoo.com,4sp81304915,sdm,Offline,Web Development-15weeks,3000,20-3-2023 13:42:23,not paid
vvvwuzwc,omjcs,(031)032-889-2,vvvwuzwcomjcs@outlook.com,6mp13600456,mite,Offline,Web Development,5000,23-3-2022 15:59:10,paid
wjc,oyy,(943)516-560-1,wjcoyy@yahoo.com,6m67428049,manipal,Offline,ai-ml,6000,11-6-2021 11:14:15,paid
msweocj,jzfpz,(953)417-179-9,msweocjjzfpz@outlook.com,5al31741929,alvas,Offline,Web Development,5000,12-9-2021 13:53:7,paid
fqv,bba,(895)774-181-6,fqvbba@yahoo.com,9al63090650,alvas,Online,Java Full-stack,5500,1-8-2022 13:33:50,not paid
fsmq,icyn,(352)844-305-6,fsmqicyn@yahoo.com,4mp50599482,mite,Offline,Web Development-15weeks,3000,10-11-2023 14:31:3,not paid
hrabm,clhyr,(999)660-180-5,hrabmclhyr@yahoo.com,7al78577773,alvas,Online,Cyber Security-l1,5000,18-5-2021 11:22:27,not paid
pupen,iheuk,(524)416-918-1,pupeniheuk@outlook.com,8sp49788357,sdm,Online,Cyber Security-l0,4500,20-3-2023 15:35:41,not paid
chs,gvk,(859)682-747-3,chsgvk@gmail.com,0mp36543518,mite,Offline,iot,4000,6-1-2022 15:18:41,not paid
yxjtskh,tldtv,(219)414-110-3,yxjtskhtldtv@gmail.com,0nm59086528,nitte,Online,ai-ml,6000,15-6-2022 17:55:4,not paid
ejajgh,gzyjj,(893)484-919-4,ejajghgzyjj@outlook.com,3mp93152953,mite,Online,Java Full-stack,5500,26-10-2022 10:15:15,paid
aegxh,tchdb,(726)418-521-1,aegxhtchdb@yahoo.com,7nm11743110,nitte,Online,Java Full-stack,5500,20-5-2022 10:47:30,not paid
jpwb,ises,(420)689-613-8,jpwbises@outlook.com,1al80237529,alvas,Offline,Cyber Security-l0,4500,10-7-2022 16:24:14,paid
ddoypnvb,eneki,(578)672-111-6,ddoypnvbeneki@gmail.com,5sp43283688,sdm,Online,Web Development-15weeks,3000,8-12-2021 13:27:43,paid
rvjhurwq,uiwfy,(316)635-225-5,rvjhurwquiwfy@yahoo.com,9sp85165944,sdm,Online,Java Full-stack,5500,27-2-2021 14:47:9,not paid
hpk,eim,(470)408-769-3,hpkeim@yahoo.com,8sp52148301,sdm,Online,Cyber Security-l0,4500,11-6-2022 16:31:27,paid
syggxfse,oquop,(106)802-439-6,syggxfseoquop@outlook.com,7nm48323576,nitte,Online,Cyber Security-l0,4500,17-1-2021 13:55:47,not paid
blhjfcx,itlru,(687)296-013-7,blhjfcxitlru@outlook.com,2m83313275,manipal,Offline,Cyber Security-l1,5000,14-3-2023 16:1:22,not paid
ypslcx,vxdeo,(194)392-315-5,ypslcxvxdeo@yahoo.com,8al96581011,alvas,Offline,Cyber Security-l0,4500,27-8-2023 15:51:22,paid
xiqxnb,cfkas,(714)174-801-6,xiqxnbcfkas@yahoo.com,5m50769998,manipal,Offline,iot,4000,22-9-2021 14:26:25,not paid
nbc,fxv,(567)928-483-7,nbcfxv@outlook.com,6m40357247,manipal,Offline,Cyber Security-l1,5000,16-3-2023 16:13:6,paid
drsc,irlu,(598)841-073-9,drscirlu@yahoo.com,2al58031634,alvas,Offline,Web Development-15weeks,3000,14-2-2022 11:25:49,not paid
tsm,uhf,(742)831-665-5,tsmuhf@yahoo.com,2m46506128,manipal,Online,ai-ml,6000,11-7-2021 12:49:2,paid
dzqvto,odass,(518)879-709-3,dzqvtoodass@gmail.com,1mp22737256,mite,Online,ai-ml,6000,11-8-2023 16:34:32,not paid
nlmwpzn,qldih,(712)646-168-0,nlmwpznqldih@outlook.com,5mp09841096,mite,Offline,ai-ml,6000,9-7-2023 17:28:4,paid
ribzv,rpzzl,(413)993-920-5,ribzvrpzzl@gmail.com,2mp26774691,mite,Offline,Java Full-stack,5500,14-10-2023 15:8:31,paid
kckiqpxj,elesm,(372)498-076-4,kckiqpxjelesm@yahoo.com,3nm60065024,nitte,Offline,ai-ml,6000,6-11-2022 13:51:31,paid
krh,pxk,(489)084-768-5,krhpxk@yahoo.com,9m62932286,manipal,Offline,Java Full-stack,5500,16-5-2022 14:57:11,not paid
cdmyvqyg,wahfk,(453)564-089-3,cdmyvqygwahfk@yahoo.com,9sp86583062,sdm,Online,iot,4000,17-6-2021 13:42:34,paid
swglea,nmvsd,(047)454-004-4,swgleanmvsd@yahoo.com,6al78775306,alvas,Offline,Web Development,5000,18-5-2021 10:26:6,paid
woetis,azmxk,(876)283-800-1,woetisazmxk@outlook.com,5nm38941788,nitte,Offline,iot,4000,3-6-2022 10:40:41,not paid
axsqek,digvw,(430)266-184-7,axsqekdigvw@gmail.com,6mp88430848,mite,Online,Java Full-stack,5500,11-5-2023 15:24:4,not paid
aqicgoxp,xcucw,(746)446-271-7,aqicgoxpxcucw@gmail.com,5mp71699214,mite,Offline,Java Full-stack,5500,2-3-2023 12:44:27,paid
yag,ynh,(975)618-264-7,yagynh@gmail.com,9nm18686411,nitte,Online,Web Development,5000,8-3-2021 14:37:6,paid
carvjjzl,imozb,(617)640-192-6,carvjjzlimozb@gmail.com,7m36355604,manipal,Offline,iot,4000,21-3-2023 10:45:40,paid
vyriucyh,wudeq,(771)502-796-5,vyriucyhwudeq@outlook.com,5mp67483822,mite,Offline,Web Development,5000,8-8-2022 13:13:42,not paid
naih,rmzt,(006)367-484-3,naihrmzt@outlook.com,4mp60335812,mite,Online,Cyber Security-l1,5000,7-6-2022 16:53:32,not paid
cdh,ffk,(079)757-347-7,cdhffk@outlook.com,4al58317892,alvas,Online,Cyber Security-l0,4500,22-4-2021 15:19:50,not paid
syfulzsp,ymwol,(453)468-480-5,syfulzspymwol@gmail.com,0nm99178624,nitte,Offline,Java Full-stack,5500,4-12-2021 11:1:30,not paid
tsee,odtm,(791)379-343-5,tseeodtm@gmail.com,5mp90403302,mite,Offline,Cyber Security-l1,5000,15-6-2022 14:37:23,not paid
unhs,hsxz,(431)046-914-5,unhshsxz@outlook.com,6nm45145813,nitte,Offline,Web Development,5000,17-6-2022 15:20:18,not paid
cbhgoh,velrf,(934)181-931-6,cbhgohvelrf@gmail.com,0al97531925,alvas,Online,Cyber Security-l1,5000,21-7-2023 12:14:43,not paid
woi,fxk,(868)413-970-9,woifxk@gmail.com,5sp57328089,sdm,Offline,Cyber Security-l1,5000,4-2-2023 14:2:6,not paid
apaon,newsu,(013)991-223-7,apaonnewsu@outlook.com,2al45952630,alvas,Offline,iot,4000,8-2-2021 12:52:4,paid
upqiog,ybexi,(181)118-843-7,upqiogybexi@gmail.com,4sp68311721,sdm,Online,Web Development,5000,19-8-2022 16:51:49,paid
vurobpc,lmhfq,(096)407-607-9,vurobpclmhfq@gmail.com,6m86554893,manipal,Online,Cyber Security-l0,4500,12-12-2021 11:38:49,not paid
yezvdh,plcri,(722)485-299-9,yezvdhplcri@outlook.com,7m05906283,manipal,Online,Java Full-stack,5500,5-9-2021 15:28:41,paid
rnvpoc,gikmh,(305)417-435-6,rnvpocgikmh@outlook.com,2sp06492563,sdm,Offline,Cyber Security-l0,4500,28-4-2021 10:41:25,paid
xlwysea,qyade,(023)134-408-6,xlwyseaqyade@gmail.com,9nm37350716,nitte,Online,Cyber Security-l1,5000,5-7-2022 14:37:41,paid
bitgkqa,rvxkx,(890)495-049-0,bitgkqarvxkx@outlook.com,8nm51981929,nitte,Offline,Cyber Security-l1,5000,25-2-2023 16:48:21,not paid
zidvas,gxwld,(427)490-317-8,zidvasgxwld@yahoo.com,3mp72879593,mite,Online,Java Full-stack,5500,11-7-2021 12:12:5,not paid
sygmlfu,dxilm,(706)697-788-7,sygmlfudxilm@outlook.com,0mp05862316,mite,Online,Web Development,5000,18-5-2023 16:20:29,paid
rihgqiok,romes,(547)789-839-4,rihgqiokromes@gmail.com,6m33047699,manipal,Offline,Web Development-15weeks,3000,24-10-2021 12:35:3,not paid
obxe,qvfh,(024)316-917-5,obxeqvfh@outlook.com,0m72926772,manipal,Offline,Web Development,5000,2-1-2022 16:53:11,paid
dkjuzjl,qnjlv,(984)313-302-3,dkjuzjlqnjlv@gmail.com,4mp20251297,mite,Offline,Java Full-stack,5500,1-3-2023 13:12:48,paid
ouobtqfe,vnqyu,(245)277-587-5,ouobtqfevnqyu@gmail.com,9sp84921572,sdm,Online,Web Development-15weeks,3000,1-9-2021 17:45:30,paid
qbzoj,wcozm,(838)514-040-7,qbzojwcozm@outlook.com,6nm41039546,nitte,Online,Cyber Security-l1,5000,22-2-2021 13:4:21,paid
owgyqnh,tejed,(983)274-206-3,owgyqnhtejed@yahoo.com,1mp36692149,mite,Offline,Cyber Security-l1,5000,5-2-2021 16:42:43,paid
marvq,xqros,(131)692-887-1,marvqxqros@gmail.com,9nm99069088,nitte,Online,Cyber Security-l1,5000,13-3-2023 17:29:22,paid
evahn,mnocy,(664)556-624-0,evahnmnocy@outlook.com,6mp16592665,mite,Offline,Web Development,5000,20-11-2023 11:40:33,not paid
yjev,ezuf,(219)226-797-9,yjevezuf@outlook.com,5al94704796,alvas,Offline,Web Development-15weeks,3000,3-9-2021 13:41:46,paid
xcrt,tgni,(278)962-293-1,xcrttgni@outlook.com,6nm14078133,nitte,Online,Java Full-stack,5500,27-12-2021 14:8:35,paid
skqr,cwad,(043)794-392-5,skqrcwad@yahoo.com,8nm95954302,nitte,Offline,Java Full-stack,5500,9-9-2021 14:24:37,paid
bric,qdud,(868)075-101-1,bricqdud@gmail.com,9mp16510422,mite,Offline,ai-ml,6000,25-9-2021 10:12:35,not paid
fqgugd,afoxb,(829)667-037-4,fqgugdafoxb@yahoo.com,0nm64760088,nitte,Offline,ai-ml,6000,24-3-2022 10:45:21,not paid
hwnn,uddr,(286)100-500-2,hwnnuddr@gmail.com,8nm37711931,nitte,Offline,Cyber Security-l0,4500,20-10-2023 17:33:14,not paid
ppylg,yjhhi,(230)249-919-9,ppylgyjhhi@gmail.com,8nm51104283,nitte,Online,Web Development,5000,1-4-2021 14:13:40,paid
dsaa,wisj,(372)102-804-2,dsaawisj@gmail.com,7mp84520443,mite,Offline,ai-ml,6000,12-10-2023 14:45:26,paid
lmfocixd,ndooi,(366)330-507-3,lmfocixdndooi@outlook.com,2mp69701120,mite,Offline,ai-ml,6000,6-10-2023 10:40:4,paid
lmexn,xnqcd,(898)134-761-1,lmexnxnqcd@gmail.com,7sp84991886,sdm,Online,Web Development-15weeks,3000,14-12-2021 16:42:2,paid
vkj,yod,(376)545-196-4,vkjyod@gmail.com,2mp26268872,mite,Offline,Web Development-15weeks,3000,3-2-2022 15:46:29,paid
wpmujnf,tfhuj,(896)736-809-3,wpmujnftfhuj@outlook.com,1m53405028,manipal,Online,Cyber Security-l0,4500,14-9-2021 16:56:50,paid
dzvndez,mvvqs,(049)070-807-2,dzvndezmvvqs@outlook.com,8al16832353,alvas,Online,ai-ml,6000,25-2-2021 10:59:40,paid
yvf,vjw,(827)982-182-3,yvfvjw@yahoo.com,3nm06454363,nitte,Offline,Web Development-15weeks,3000,5-11-2021 17:38:26,not paid
ugo,ggy,(597)315-582-8,ugoggy@yahoo.com,8al76587605,alvas,Offline,Java Full-stack,5500,3-11-2021 14:23:32,not paid
djjzkvjm,jxshg,(712)302-505-6,djjzkvjmjxshg@yahoo.com,8mp78359351,mite,Online,Cyber Security-l0,4500,16-6-2022 16:52:45,not paid
anwgbwjc,qrirf,(433)929-949-8,anwgbwjcqrirf@outlook.com,2al31973081,alvas,Offline,Web Development-15weeks,3000,4-7-2022 14:41:21,paid
lmvm,dxlf,(612)040-914-4,lmvmdxlf@outlook.com,7nm80378408,nitte,Offline,Web Development,5000,25-10-2023 13:52:44,paid
zkijmfv,jdslm,(044)763-976-1,zkijmfvjdslm@gmail.com,5nm84762994,nitte,Offline,Web Development-15weeks,3000,23-11-2021 12:53:46,paid
krwghmvv,stpjg,(679)531-287-1,krwghmvvstpjg@yahoo.com,3al44516117,alvas,Online,iot,4000,25-6-2023 11:59:14,not paid
dctqau,cvqdk,(490)301-195-1,dctqaucvqdk@yahoo.com,2al79089096,alvas,Online,iot,4000,18-1-2022 11:5:21,not paid
mjmo,nhpj,(766)705-658-9,mjmonhpj@gmail.com,7m19982395,manipal,Offline,ai-ml,6000,4-2-2023 10:4:4,paid
emrrecdg,gnbsr,(419)782-073-1,emrrecdggnbsr@gmail.com,9m82794039,manipal,Online,Web Development-15weeks,3000,1-6-2023 10:25:6,not paid
bvkku,xyqxv,(183)485-277-0,bvkkuxyqxv@gmail.com,2m42030359,manipal,Online,Web Development,5000,3-9-2023 12:19:6,paid
xlw,tre,(226)332-952-1,xlwtre@gmail.com,7sp72440082,sdm,Offline,Cyber Security-l0,4500,15-4-2023 13:10:12,paid
lngj,ltsh,(472)136-485-9,lngjltsh@gmail.com,7al72799610,alvas,Online,ai-ml,6000,7-7-2023 17:33:36,paid
hkdmrl,cadcz,(738)169-629-5,hkdmrlcadcz@yahoo.com,3nm21042068,nitte,Online,iot,4000,22-6-2023 12:35:20,paid
lotrymv,qnwxb,(334)468-435-9,lotrymvqnwxb@outlook.com,1mp41923059,mite,Online,Java Full-stack,5500,26-2-2022 14:42:35,not paid
vlytbxt,qintw,(077)509-474-7,vlytbxtqintw@gmail.com,5m57032654,manipal,Online,Web Development,5000,10-7-2022 12:19:35,not paid
kjkmxrqi,bzkui,(197)763-417-5,kjkmxrqibzkui@outlook.com,7sp29631235,sdm,Offline,Java Full-stack,5500,14-12-2021 12:46:20,not paid
fpyeh,vvicn,(704)321-399-5,fpyehvvicn@outlook.com,1sp95996094,sdm,Online,ai-ml,6000,13-6-2023 11:10:25,paid
kzoj,ixiz,(632)851-001-6,kzojixiz@outlook.com,3nm67452225,nitte,Online,iot,4000,27-7-2023 14:13:17,not paid
zbdviv,saakv,(502)530-337-3,zbdvivsaakv@outlook.com,4sp81512445,sdm,Offline,Java Full-stack,5500,6-1-2022 17:47:11,paid
mjetinz,eazsf,(986)547-050-4,mjetinzeazsf@yahoo.com,4mp22122047,mite,Online,iot,4000,15-4-2023 11:15:7,paid
oxc,eiy,(751)471-426-2,oxceiy@yahoo.com,9nm18285929,nitte,Offline,Cyber Security-l1,5000,14-10-2021 15:54:11,paid
svdtdhq,kyasb,(748)074-187-8,svdtdhqkyasb@gmail.com,4nm16283986,nitte,Offline,Cyber Security-l1,5000,12-12-2021 17:24:2,not paid
lym,uxr,(181)914-189-6,lymuxr@yahoo.com,6sp87460387,sdm,Offline,Web Development-15weeks,3000,18-8-2022 17:15:37,not paid
vinxsyu,keoad,(210)694-845-9,vinxsyukeoad@gmail.com,2m76298802,manipal,Offline,Cyber Security-l1,5000,7-5-2023 13:22:15,paid
pwfqknzw,wqkis,(898)371-162-5,pwfqknzwwqkis@gmail.com,5sp35812790,sdm,Offline,iot,4000,15-10-2022 16:20:48,paid
jeo,sxo,(552)663-396-4,jeosxo@outlook.com,0al73666989,alvas,Online,Java Full-stack,5500,15-9-2023 10:21:3,not paid
acekxndz,cabhp,(377)718-489-4,acekxndzcabhp@gmail.com,5m57931448,manipal,Online,ai-ml,6000,27-4-2021 14:41:17,not paid
jeodzh,nkutd,(330)597-899-9,jeodzhnkutd@gmail.com,4nm45145137,nitte,Offline,Web Development-15weeks,3000,4-10-2022 16:32:38,not paid
ogfbwomv,simcd,(577)410-985-2,ogfbwomvsimcd@yahoo.com,0m89076592,manipal,Online,Java Full-stack,5500,28-5-2023 17:6:8,not paid
tywrzve,tymgq,(967)933-670-4,tywrzvetymgq@yahoo.com,9al96753645,alvas,Online,Web Development-15weeks,3000,24-12-2022 15:54:21,paid
cphii,nlefo,(242)977-277-8,cphiinlefo@yahoo.com,6m64935987,manipal,Online,Cyber Security-l1,5000,21-9-2021 15:46:17,not paid
